,Filename,instance_score,is_outlier
467,ISIC_0006711_downsampled.jpg,0.0027505746,1
469,ISIC_0006795_downsampled.jpg,0.004180448,1
473,ISIC_0006940_downsampled.jpg,0.004791024,1
478,ISIC_0007156_downsampled.jpg,0.004527414,1
479,ISIC_0007235_downsampled.jpg,0.0033578125,1
481,ISIC_0007322_downsampled.jpg,0.0036461733,1
484,ISIC_0007475_downsampled.jpg,0.002877529,1
486,ISIC_0007557_downsampled.jpg,0.0036101344,1
487,ISIC_0007760_downsampled.jpg,0.0063615856,1
490,ISIC_0008025_downsampled.jpg,0.007376567,1
493,ISIC_0008145_downsampled.jpg,0.005873403,1
494,ISIC_0008207_downsampled.jpg,0.0038171706,1
496,ISIC_0008256_downsampled.jpg,0.0036274658,1
497,ISIC_0008280_downsampled.jpg,0.0038569616,1
498,ISIC_0008294_downsampled.jpg,0.0032544571,1
501,ISIC_0008403_downsampled.jpg,0.002753298,1
506,ISIC_0008541_downsampled.jpg,0.003433465,1
507,ISIC_0008552_downsampled.jpg,0.00433234,1
509,ISIC_0008626_downsampled.jpg,0.0038913805,1
513,ISIC_0008879_downsampled.jpg,0.002660752,1
515,ISIC_0008992_downsampled.jpg,0.005572349,1
520,ISIC_0009083_downsampled.jpg,0.003078879,1
528,ISIC_0009344_downsampled.jpg,0.005123667,1
533,ISIC_0009564_downsampled.jpg,0.005496498,1
534,ISIC_0009583_downsampled.jpg,0.0051258514,1
536,ISIC_0009758_downsampled.jpg,0.0029802101,1
537,ISIC_0009800_downsampled.jpg,0.005983529,1
538,ISIC_0009860_downsampled.jpg,0.0036369842,1
574,ISIC_0009928.jpg,0.002902,1
589,ISIC_0009944.jpg,0.0056057977,1
596,ISIC_0009953.jpg,0.002843202,1
618,ISIC_0009980.jpg,0.00330312,1
641,ISIC_0010021.jpg,0.002659472,1
643,ISIC_0010025.jpg,0.0050153197,1
645,ISIC_0010032.jpg,0.003954999,1
667,ISIC_0010070.jpg,0.0031127187,1
672,ISIC_0010077.jpg,0.0028917463,1
675,ISIC_0010086.jpg,0.0032086547,1
687,ISIC_0010170.jpg,0.0033176243,1
690,ISIC_0010177.jpg,0.01394046,1
717,ISIC_0010228.jpg,0.0036981737,1
718,ISIC_0010229.jpg,0.0083244825,1
725,ISIC_0010239.jpg,0.0030425591,1
728,ISIC_0010247.jpg,0.0027756616,1
755,ISIC_0010341.jpg,0.0046024653,1
764,ISIC_0010361.jpg,0.004764945,1
810,ISIC_0010494.jpg,0.0031516447,1
841,ISIC_0010595.jpg,0.0028623287,1
852,ISIC_0010847.jpg,0.007943907,1
855,ISIC_0010850.jpg,0.0059276414,1
875,ISIC_0011098.jpg,0.0061874134,1
888,ISIC_0011120.jpg,0.006482051,1
895,ISIC_0011144.jpg,0.0051328726,1
899,ISIC_0011150.jpg,0.0066744513,1
903,ISIC_0011159.jpg,0.0026396066,1
933,ISIC_0011228.jpg,0.003720408,1
941,ISIC_0011300.jpg,0.013245287,1
953,ISIC_0011327.jpg,0.00310875,1
969,ISIC_0011360.jpg,0.0031301884,1
970,ISIC_0011361.jpg,0.0045241644,1
972,ISIC_0011363.jpg,0.0027380597,1
974,ISIC_0011372.jpg,0.0059015783,1
998,ISIC_0012127_downsampled.jpg,0.005871697,1
1003,ISIC_0012149_downsampled.jpg,0.0028669897,1
1009,ISIC_0012167_downsampled.jpg,0.0041508884,1
1012,ISIC_0012179_downsampled.jpg,0.005325958,1
1014,ISIC_0012187_downsampled.jpg,0.0037771512,1
1032,ISIC_0012250_downsampled.jpg,0.003923858,1
1041,ISIC_0012271_downsampled.jpg,0.002711077,1
1046,ISIC_0012285_downsampled.jpg,0.005262662,1
1062,ISIC_0012339_downsampled.jpg,0.0029858046,1
1079,ISIC_0012464_downsampled.jpg,0.0077044815,1
1102,ISIC_0012549_downsampled.jpg,0.0032112869,1
1118,ISIC_0012670_downsampled.jpg,0.003586775,1
1178,ISIC_0012876_downsampled.jpg,0.005471301,1
1203,ISIC_0012966_downsampled.jpg,0.003103248,1
1205,ISIC_0012969_downsampled.jpg,0.0042864247,1
1206,ISIC_0012970_downsampled.jpg,0.005871697,1
1219,ISIC_0013024_downsampled.jpg,0.0038901416,1
1233,ISIC_0013070_downsampled.jpg,0.0026270633,1
1311,ISIC_0013310_downsampled.jpg,0.00274022,1
1314,ISIC_0013315_downsampled.jpg,0.0068622865,1
1333,ISIC_0013399_downsampled.jpg,0.0026755196,1
1368,ISIC_0013552_downsampled.jpg,0.002892147,1
1369,ISIC_0013553_downsampled.jpg,0.003063454,1
1374,ISIC_0013562_downsampled.jpg,0.0028142796,1
1398,ISIC_0013721_downsampled.jpg,0.0033342757,1
1457,ISIC_0014004_downsampled.jpg,0.003349728,1
1470,ISIC_0014114_downsampled.jpg,0.0044555184,1
1518,ISIC_0014657_downsampled.jpg,0.0042111143,1
1521,ISIC_0014664_downsampled.jpg,0.0029905075,1
1525,ISIC_0014677_downsampled.jpg,0.0027896557,1
1528,ISIC_0014683_downsampled.jpg,0.0034039589,1
1536,ISIC_0014697_downsampled.jpg,0.0031406581,1
1545,ISIC_0014716_downsampled.jpg,0.014610092,1
1547,ISIC_0014724_downsampled.jpg,0.0029645066,1
1549,ISIC_0014726_downsampled.jpg,0.005191206,1
1551,ISIC_0014729_downsampled.jpg,0.006172472,1
1560,ISIC_0014748_downsampled.jpg,0.0035240091,1
1564,ISIC_0014755_downsampled.jpg,0.010898485,1
1565,ISIC_0014760_downsampled.jpg,0.0031318434,1
1566,ISIC_0014762_downsampled.jpg,0.0031662772,1
1571,ISIC_0014771_downsampled.jpg,0.006174615,1
1573,ISIC_0014775_downsampled.jpg,0.0057277814,1
1580,ISIC_0014786_downsampled.jpg,0.003595003,1
1582,ISIC_0014791_downsampled.jpg,0.003439986,1
1589,ISIC_0014803_downsampled.jpg,0.0047699832,1
1591,ISIC_0014807_downsampled.jpg,0.0026775415,1
1599,ISIC_0014822_downsampled.jpg,0.0041144895,1
1600,ISIC_0014825_downsampled.jpg,0.0046244725,1
1605,ISIC_0014835_downsampled.jpg,0.0030783515,1
1616,ISIC_0014851_downsampled.jpg,0.004200021,1
1618,ISIC_0014854_downsampled.jpg,0.0052207517,1
1626,ISIC_0014876_downsampled.jpg,0.005507981,1
1629,ISIC_0014898_downsampled.jpg,0.0049262685,1
1633,ISIC_0014907_downsampled.jpg,0.0037106322,1
1634,ISIC_0014908_downsampled.jpg,0.0026585897,1
1637,ISIC_0014913_downsampled.jpg,0.0029777912,1
1640,ISIC_0014923_downsampled.jpg,0.0029386394,1
1646,ISIC_0014933_downsampled.jpg,0.0045061405,1
1649,ISIC_0014938_downsampled.jpg,0.009305452,1
1653,ISIC_0014943_downsampled.jpg,0.002754842,1
1656,ISIC_0014947_downsampled.jpg,0.004263025,1
1660,ISIC_0014955_downsampled.jpg,0.007899092,1
1661,ISIC_0014956_downsampled.jpg,0.0031383093,1
1663,ISIC_0014958_downsampled.jpg,0.00458534,1
1665,ISIC_0014961_downsampled.jpg,0.0038043398,1
1666,ISIC_0014962_downsampled.jpg,0.0075343526,1
1669,ISIC_0014968_downsampled.jpg,0.0030231543,1
1670,ISIC_0014969_downsampled.jpg,0.0034672616,1
1674,ISIC_0014989_downsampled.jpg,0.0065465537,1
1678,ISIC_0015002_downsampled.jpg,0.00410879,1
1681,ISIC_0015008_downsampled.jpg,0.004241004,1
1682,ISIC_0015009_downsampled.jpg,0.0036935953,1
1685,ISIC_0015015_downsampled.jpg,0.0027727329,1
1689,ISIC_0015020_downsampled.jpg,0.0029280325,1
1691,ISIC_0015023_downsampled.jpg,0.0027843982,1
1694,ISIC_0015031_downsampled.jpg,0.006139105,1
1695,ISIC_0015034_downsampled.jpg,0.004093518,1
1702,ISIC_0015057_downsampled.jpg,0.0037028147,1
1706,ISIC_0015089_downsampled.jpg,0.0037763696,1
1709,ISIC_0015125_downsampled.jpg,0.006802998,1
1712,ISIC_0015139_downsampled.jpg,0.0056607462,1
1713,ISIC_0015140_downsampled.jpg,0.007571338,1
1714,ISIC_0015144_downsampled.jpg,0.009198704,1
1715,ISIC_0015146_downsampled.jpg,0.007144749,1
1718,ISIC_0015152_downsampled.jpg,0.003990804,1
1730,ISIC_0015201_downsampled.jpg,0.007932342,1
1732,ISIC_0015203_downsampled.jpg,0.0035552054,1
1735,ISIC_0015211_downsampled.jpg,0.0027500333,1
1738,ISIC_0015216_downsampled.jpg,0.004100713,1
1740,ISIC_0015218_downsampled.jpg,0.0057690297,1
1741,ISIC_0015224_downsampled.jpg,0.004030827,1
1751,ISIC_0015258_downsampled.jpg,0.0033120615,1
1753,ISIC_0015270_downsampled.jpg,0.004340879,1
1757,ISIC_0015279_downsampled.jpg,0.0034351991,1
1763,ISIC_0015310_downsampled.jpg,0.003375586,1
1770,ISIC_0015353_downsampled.jpg,0.005193964,1
1774,ISIC_0015363_downsampled.jpg,0.0049982383,1
1781,ISIC_0015390_downsampled.jpg,0.003011848,1
1787,ISIC_0015412_downsampled.jpg,0.0029210614,1
1790,ISIC_0015418_downsampled.jpg,0.0026076783,1
1795,ISIC_0015445_downsampled.jpg,0.0040200897,1
1798,ISIC_0015464_downsampled.jpg,0.0045806714,1
1799,ISIC_0015466_downsampled.jpg,0.004655728,1
1801,ISIC_0015476_downsampled.jpg,0.006187802,1
1804,ISIC_0015483_downsampled.jpg,0.005003343,1
1808,ISIC_0015526_downsampled.jpg,0.0032302348,1
1809,ISIC_0015537_downsampled.jpg,0.0037159685,1
1810,ISIC_0015544_downsampled.jpg,0.0030975465,1
1811,ISIC_0015559_downsampled.jpg,0.007605497,1
1813,ISIC_0015566_downsampled.jpg,0.005337635,1
1814,ISIC_0015568_downsampled.jpg,0.0043815235,1
1815,ISIC_0015582_downsampled.jpg,0.011286408,1
1816,ISIC_0015593_downsampled.jpg,0.0063641854,1
1819,ISIC_0015614_downsampled.jpg,0.008379408,1
1824,ISIC_0015636_downsampled.jpg,0.0039098584,1
1825,ISIC_0015638_downsampled.jpg,0.0034473527,1
1826,ISIC_0015641_downsampled.jpg,0.0047331625,1
1859,ISIC_0015967_downsampled.jpg,0.002876412,1
1861,ISIC_0015969_downsampled.jpg,0.0029737887,1
1891,ISIC_0016005_downsampled.jpg,0.002750728,1
2026,ISIC_0024421.jpg,0.002773451,1
2094,ISIC_0024531.jpg,0.002784107,1
2100,ISIC_0024538.jpg,0.003902031,1
2155,ISIC_0024617.jpg,0.003518696,1
2183,ISIC_0024659.jpg,0.0032362149,1
2199,ISIC_0024684.jpg,0.0035071822,1
2224,ISIC_0024721.jpg,0.0026854125,1
2261,ISIC_0024779.jpg,0.002972157,1
2281,ISIC_0024809.jpg,0.010848501,1
2315,ISIC_0024856.jpg,0.0026438155,1
2338,ISIC_0024891.jpg,0.005204314,1
2368,ISIC_0024938.jpg,0.002672599,1
2382,ISIC_0024963.jpg,0.002691848,1
2389,ISIC_0024975.jpg,0.002692118,1
2447,ISIC_0025054.jpg,0.004988441,1
2479,ISIC_0025100.jpg,0.0036221386,1
2490,ISIC_0025116.jpg,0.005827738,1
2541,ISIC_0025185.jpg,0.0034112986,1
2559,ISIC_0025208.jpg,0.003817167,1
2562,ISIC_0025212.jpg,0.0050172284,1
2574,ISIC_0025227.jpg,0.0026241299,1
2601,ISIC_0025263.jpg,0.0050374777,1
2657,ISIC_0025352.jpg,0.0050048777,1
2707,ISIC_0025426.jpg,0.0034594845,1
2717,ISIC_0025442.jpg,0.0032051185,1
2725,ISIC_0025453.jpg,0.00488319,1
2753,ISIC_0025491.jpg,0.002992223,1
2757,ISIC_0025495.jpg,0.0031632502,1
2832,ISIC_0025613.jpg,0.0029730701,1
2914,ISIC_0025734.jpg,0.002728949,1
2947,ISIC_0025782.jpg,0.0028578236,1
3011,ISIC_0025878.jpg,0.007039517,1
3067,ISIC_0025956.jpg,0.0030319511,1
3090,ISIC_0025993.jpg,0.0027385626,1
3142,ISIC_0026057.jpg,0.010117176,1
3225,ISIC_0026183.jpg,0.0036556926,1
3245,ISIC_0026210.jpg,0.004169153,1
3253,ISIC_0026221.jpg,0.0032430459,1
3270,ISIC_0026242.jpg,0.002878324,1
3285,ISIC_0026267.jpg,0.0028097136,1
3358,ISIC_0026374.jpg,0.0068662004,1
3383,ISIC_0026403.jpg,0.0027607086,1
3419,ISIC_0026455.jpg,0.002969181,1
3420,ISIC_0026459.jpg,0.00330666,1
3528,ISIC_0026616.jpg,0.0060152523,1
3585,ISIC_0026700.jpg,0.0029956663,1
3645,ISIC_0026786.jpg,0.011534213,1
3763,ISIC_0026964.jpg,0.009349505,1
3859,ISIC_0027121.jpg,0.0027077866,1
3917,ISIC_0027212.jpg,0.0031241963,1
3936,ISIC_0027237.jpg,0.0042012343,1
3952,ISIC_0027258.jpg,0.0026730997,1
3965,ISIC_0027278.jpg,0.002623804,1
3973,ISIC_0027290.jpg,0.0026606526,1
4066,ISIC_0027421.jpg,0.0097072115,1
4163,ISIC_0027564.jpg,0.0035857384,1
4203,ISIC_0027623.jpg,0.0027672863,1
4225,ISIC_0027653.jpg,0.00419486,1
4287,ISIC_0027746.jpg,0.0045694862,1
4310,ISIC_0027782.jpg,0.0032846208,1
4365,ISIC_0027868.jpg,0.0028157223,1
4443,ISIC_0027977.jpg,0.0029072606,1
4448,ISIC_0027984.jpg,0.0064371787,1
4506,ISIC_0028062.jpg,0.0062675923,1
4525,ISIC_0028093.jpg,0.003430808,1
4555,ISIC_0028142.jpg,0.0029569895,1
4576,ISIC_0028174.jpg,0.0028080333,1
4593,ISIC_0028194.jpg,0.0030103894,1
4607,ISIC_0028214.jpg,0.006826013,1
4611,ISIC_0028222.jpg,0.009379178,1
4629,ISIC_0028252.jpg,0.003437955,1
4632,ISIC_0028256.jpg,0.002640234,1
4702,ISIC_0028351.jpg,0.003667351,1
4805,ISIC_0028494.jpg,0.0027171245,1
4811,ISIC_0028506.jpg,0.0031662807,1
4862,ISIC_0028578.jpg,0.0099094,1
4867,ISIC_0028588.jpg,0.0040596225,1
4897,ISIC_0028625.jpg,0.0026317842,1
4934,ISIC_0028679.jpg,0.0041058664,1
5035,ISIC_0028821.jpg,0.0070965006,1
5043,ISIC_0028832.jpg,0.0038933202,1
5083,ISIC_0028888.jpg,0.0027978395,1
5145,ISIC_0028981.jpg,0.003249528,1
5216,ISIC_0029105.jpg,0.0026436832,1
5234,ISIC_0029131.jpg,0.0034789138,1
5336,ISIC_0029282.jpg,0.00403367,1
5419,ISIC_0029403.jpg,0.0032487263,1
5426,ISIC_0029414.jpg,0.0026570782,1
5480,ISIC_0029491.jpg,0.0030343973,1
5487,ISIC_0029499.jpg,0.0040738196,1
5612,ISIC_0029703.jpg,0.0056655896,1
5703,ISIC_0029829.jpg,0.0047700703,1
5735,ISIC_0029881.jpg,0.0026710203,1
5783,ISIC_0029954.jpg,0.0028564453,1
5809,ISIC_0029985.jpg,0.0057651508,1
5826,ISIC_0030006.jpg,0.005005752,1
5870,ISIC_0030065.jpg,0.0031319691,1
5888,ISIC_0030091.jpg,0.0030276852,1
5906,ISIC_0030120.jpg,0.00978078,1
5910,ISIC_0030127.jpg,0.003473285,1
5913,ISIC_0030132.jpg,0.00291447,1
5937,ISIC_0030167.jpg,0.00898358,1
6002,ISIC_0030268.jpg,0.0025958444,1
6161,ISIC_0030485.jpg,0.0035433862,1
6177,ISIC_0030506.jpg,0.00287457,1
6194,ISIC_0030532.jpg,0.0026783515,1
6237,ISIC_0030589.jpg,0.0032149882,1
6278,ISIC_0030643.jpg,0.0061916728,1
6279,ISIC_0030645.jpg,0.0032631129,1
6315,ISIC_0030693.jpg,0.0032434396,1
6396,ISIC_0030819.jpg,0.0029444797,1
6441,ISIC_0030881.jpg,0.0034656518,1
6482,ISIC_0030933.jpg,0.0029278544,1
6488,ISIC_0030940.jpg,0.005674401,1
6530,ISIC_0030996.jpg,0.0032717262,1
6549,ISIC_0031031.jpg,0.0026747894,1
6580,ISIC_0031076.jpg,0.002598739,1
6589,ISIC_0031091.jpg,0.008458949,1
6688,ISIC_0031238.jpg,0.0079091,1
6735,ISIC_0031308.jpg,0.0035755858,1
6792,ISIC_0031395.jpg,0.0029578302,1
6856,ISIC_0031488.jpg,0.0026903646,1
6926,ISIC_0031603.jpg,0.0027865672,1
7097,ISIC_0031839.jpg,0.0027285411,1
7192,ISIC_0031973.jpg,0.0026307858,1
7231,ISIC_0032028.jpg,0.0044739866,1
7332,ISIC_0032178.jpg,0.0035732354,1
7348,ISIC_0032209.jpg,0.0029182856,1
7379,ISIC_0032257.jpg,0.0028468433,1
7390,ISIC_0032273.jpg,0.003425115,1
7392,ISIC_0032275.jpg,0.0036465852,1
7427,ISIC_0032327.jpg,0.0036552653,1
7462,ISIC_0032376.jpg,0.009198547,1
7472,ISIC_0032388.jpg,0.0026882095,1
7549,ISIC_0032506.jpg,0.004075013,1
7558,ISIC_0032521.jpg,0.0026002305,1
7652,ISIC_0032674.jpg,0.0028538432,1
7707,ISIC_0032765.jpg,0.0028065804,1
7752,ISIC_0032837.jpg,0.0029454252,1
7828,ISIC_0032974.jpg,0.0051395185,1
7843,ISIC_0033006.jpg,0.0026718434,1
7890,ISIC_0033082.jpg,0.0026985097,1
7903,ISIC_0033100.jpg,0.0033288177,1
8282,ISIC_0033781.jpg,0.0027251905,1
8386,ISIC_0033958.jpg,0.0034968618,1
8465,ISIC_0034098.jpg,0.0029937315,1
8606,ISIC_0053529.jpg,0.002759679,1
8611,ISIC_0053544.jpg,0.0119249495,1
8612,ISIC_0053551.jpg,0.0028120875,1
8649,ISIC_0053711.jpg,0.005856419,1
8662,ISIC_0053759.jpg,0.0027951226,1
8680,ISIC_0053870.jpg,0.0038673466,1
8683,ISIC_0053877.jpg,0.0055737314,1
8696,ISIC_0053931.jpg,0.0029589694,1
8748,ISIC_0054245.jpg,0.0028688398,1
8753,ISIC_0054270.jpg,0.0026568638,1
8770,ISIC_0054330.jpg,0.0038960858,1
8805,ISIC_0054502.jpg,0.008263406,1
8845,ISIC_0054676.jpg,0.0047131153,1
8849,ISIC_0054692.jpg,0.0035974958,1
8852,ISIC_0054700.jpg,0.0026857043,1
8858,ISIC_0054716.jpg,0.003207972,1
8861,ISIC_0054730.jpg,0.013344471,1
8881,ISIC_0054831.jpg,0.004881093,1
8905,ISIC_0054956.jpg,0.003986127,1
8918,ISIC_0055043.jpg,0.0030020608,1
8924,ISIC_0055066.jpg,0.008139458,1
8948,ISIC_0055198.jpg,0.0038382758,1
8963,ISIC_0055285.jpg,0.0045505506,1
8968,ISIC_0055301.jpg,0.0041590463,1
8971,ISIC_0055310.jpg,0.004941245,1
8975,ISIC_0055326.jpg,0.006535087,1
8977,ISIC_0055335.jpg,0.005312305,1
9008,ISIC_0055499.jpg,0.006095487,1
9026,ISIC_0055581.jpg,0.005057829,1
9045,ISIC_0055658.jpg,0.0033936184,1
9064,ISIC_0055740.jpg,0.0038998227,1
9110,ISIC_0055994.jpg,0.0028292136,1
9112,ISIC_0055996.jpg,0.008864424,1
9113,ISIC_0056000.jpg,0.0041474863,1
9165,ISIC_0056294.jpg,0.0038214084,1
9210,ISIC_0056458.jpg,0.006343769,1
9224,ISIC_0056512.jpg,0.0029113942,1
9226,ISIC_0056528.jpg,0.0034093244,1
9246,ISIC_0056584.jpg,0.0055249985,1
9257,ISIC_0056664.jpg,0.0035286134,1
9280,ISIC_0056772.jpg,0.002660362,1
9291,ISIC_0056815.jpg,0.015479875,1
9312,ISIC_0056897.jpg,0.0026036676,1
9325,ISIC_0056968.jpg,0.004978491,1
9351,ISIC_0057092.jpg,0.006310059,1
9366,ISIC_0057162.jpg,0.006868325,1
9415,ISIC_0057396.jpg,0.0032056186,1
9422,ISIC_0057440.jpg,0.007840226,1
9428,ISIC_0057459.jpg,0.0054408195,1
9437,ISIC_0057498.jpg,0.0032901678,1
9472,ISIC_0057710.jpg,0.0050897836,1
9481,ISIC_0057760.jpg,0.0033680387,1
9515,ISIC_0057919.jpg,0.0030888822,1
9541,ISIC_0058057.jpg,0.0027247185,1
9543,ISIC_0058071.jpg,0.0027653894,1
9564,ISIC_0058156.jpg,0.008596195,1
9568,ISIC_0058166.jpg,0.002727028,1
9601,ISIC_0058357.jpg,0.006413834,1
9615,ISIC_0058436.jpg,0.01052301,1
9619,ISIC_0058470.jpg,0.0033441528,1
9620,ISIC_0058477.jpg,0.008309331,1
9639,ISIC_0058561.jpg,0.0061340723,1
9651,ISIC_0058606.jpg,0.0026865276,1
9654,ISIC_0058627.jpg,0.0037423419,1
9656,ISIC_0058634.jpg,0.005098351,1
9667,ISIC_0058683.jpg,0.0037777221,1
9687,ISIC_0058761.jpg,0.0062950905,1
9697,ISIC_0058808.jpg,0.0032739174,1
9721,ISIC_0058901.jpg,0.0066778655,1
9756,ISIC_0059095.jpg,0.0046897847,1
9767,ISIC_0059166.jpg,0.00308455,1
9770,ISIC_0059183.jpg,0.002822722,1
9791,ISIC_0059278.jpg,0.0026021493,1
9881,ISIC_0059674.jpg,0.0044531133,1
9896,ISIC_0059718.jpg,0.006356543,1
9967,ISIC_0060050.jpg,0.0042367843,1
9978,ISIC_0060097.jpg,0.0028933778,1
9980,ISIC_0060111.jpg,0.0026983141,1
10008,ISIC_0060268.jpg,0.0030351337,1
10065,ISIC_0060517.jpg,0.0055491254,1
10080,ISIC_0060592.jpg,0.002610121,1
10082,ISIC_0060601.jpg,0.0052914596,1
10119,ISIC_0060787.jpg,0.01052063,1
10125,ISIC_0060839.jpg,0.015971364,1
10162,ISIC_0060997.jpg,0.0029412021,1
10168,ISIC_0061040.jpg,0.0075772665,1
10183,ISIC_0061164.jpg,0.008353673,1
10188,ISIC_0061199.jpg,0.003075498,1
10197,ISIC_0061266.jpg,0.0039736745,1
10270,ISIC_0061649.jpg,0.003768242,1
10276,ISIC_0061675.jpg,0.0029104522,1
10281,ISIC_0061716.jpg,0.010102932,1
10282,ISIC_0061724.jpg,0.0026961078,1
10314,ISIC_0061850.jpg,0.0029553648,1
10319,ISIC_0061860.jpg,0.005016573,1
10325,ISIC_0061905.jpg,0.0034692658,1
10337,ISIC_0061972.jpg,0.002596371,1
10347,ISIC_0062028.jpg,0.0032566853,1
10391,ISIC_0062215.jpg,0.003715717,1
10403,ISIC_0062290.jpg,0.004082018,1
10413,ISIC_0062320.jpg,0.004899854,1
10436,ISIC_0062414.jpg,0.00458256,1
10455,ISIC_0062485.jpg,0.0074859937,1
10514,ISIC_0062772.jpg,0.004833141,1
10515,ISIC_0062777.jpg,0.0075137517,1
10518,ISIC_0062783.jpg,0.008493577,1
10561,ISIC_0062931.jpg,0.0035833924,1
10572,ISIC_0062997.jpg,0.0026835306,1
10578,ISIC_0063021.jpg,0.0062429644,1
10605,ISIC_0063184.jpg,0.0037122637,1
10621,ISIC_0063267.jpg,0.0026517203,1
10663,ISIC_0063472.jpg,0.004304143,1
10705,ISIC_0063639.jpg,0.005043121,1
10730,ISIC_0063761.jpg,0.005116726,1
10741,ISIC_0063815.jpg,0.0032396156,1
10742,ISIC_0063820.jpg,0.0043085963,1
10757,ISIC_0063882.jpg,0.0037694967,1
10777,ISIC_0063962.jpg,0.005514161,1
10789,ISIC_0064007.jpg,0.0029715004,1
