,Filename,instance_score,is_outlier
3027,ISIC_0063061.jpg,0.009428076,1
3045,ISIC_0063153.jpg,0.007785,1
3046,ISIC_0063157.jpg,0.0072668474,1
3070,ISIC_0063289.jpg,0.0069379453,1
3082,ISIC_0063397.jpg,0.008407887,1
3085,ISIC_0063428.jpg,0.007203622,1
3102,ISIC_0063568.jpg,0.00808055,1
3103,ISIC_0063595.jpg,0.010793139,1
3106,ISIC_0063606.jpg,0.012057495,1
3134,ISIC_0063813.jpg,0.0073960647,1
3148,ISIC_0063926.jpg,0.01990683,1
3154,ISIC_0063952.jpg,0.009068617,1
3165,ISIC_0064010.jpg,0.0068735606,1
3168,ISIC_0064026.jpg,0.009581744,1
3174,ISIC_0064066.jpg,0.008394518,1
3183,ISIC_0064113.jpg,0.007451614,1
3193,ISIC_0064161.jpg,0.00694624,1
3199,ISIC_0064213.jpg,0.011541906,1
3230,ISIC_0064462.jpg,0.0071898587,1
3241,ISIC_0064534.jpg,0.009384639,1
3245,ISIC_0064563.jpg,0.0087299505,1
3269,ISIC_0064759.jpg,0.007866562,1
3270,ISIC_0064761.jpg,0.0074535273,1
3273,ISIC_0064785.jpg,0.009493343,1
3326,ISIC_0065110.jpg,0.008003875,1
3335,ISIC_0065181.jpg,0.0084876865,1
3348,ISIC_0065247.jpg,0.010778475,1
3352,ISIC_0065280.jpg,0.015134752,1
3358,ISIC_0065324.jpg,0.00841779,1
3374,ISIC_0065433.jpg,0.0071960497,1
3412,ISIC_0065723.jpg,0.0074538384,1
3414,ISIC_0065728.jpg,0.007142775,1
3432,ISIC_0065864.jpg,0.007591322,1
3438,ISIC_0065921.jpg,0.011627178,1
3459,ISIC_0066105.jpg,0.006931706,1
3462,ISIC_0066114.jpg,0.0067300196,1
3464,ISIC_0066122.jpg,0.0075863716,1
3484,ISIC_0066319.jpg,0.009883247,1
3492,ISIC_0066354.jpg,0.0074751917,1
3510,ISIC_0066421.jpg,0.007574167,1
3553,ISIC_0066734.jpg,0.011394442,1
3569,ISIC_0066878.jpg,0.010010571,1
3571,ISIC_0066888.jpg,0.009902972,1
3581,ISIC_0067006.jpg,0.007486733,1
3586,ISIC_0067097.jpg,0.00684794,1
3592,ISIC_0067128.jpg,0.007487685,1
3594,ISIC_0067151.jpg,0.0066249683,1
3635,ISIC_0067461.jpg,0.0067394204,1
3672,ISIC_0067699.jpg,0.009128238,1
3704,ISIC_0067914.jpg,0.008933014,1
3724,ISIC_0068054.jpg,0.006905764,1
3763,ISIC_0068309.jpg,0.007024639,1
3785,ISIC_0068515.jpg,0.0074666063,1
3806,ISIC_0068646.jpg,0.007252037,1
3808,ISIC_0068677.jpg,0.006949723,1
3811,ISIC_0068696.jpg,0.009963353,1
3813,ISIC_0068713.jpg,0.008347892,1
3823,ISIC_0068769.jpg,0.008857216,1
3827,ISIC_0068798.jpg,0.0069588474,1
3840,ISIC_0068886.jpg,0.006948892,1
3879,ISIC_0069154.jpg,0.008735813,1
3890,ISIC_0069254.jpg,0.006896393,1
3928,ISIC_0069558.jpg,0.010257852,1
3987,ISIC_0070070.jpg,0.008458447,1
3988,ISIC_0070074.jpg,0.009265839,1
3993,ISIC_0070111.jpg,0.0071333623,1
4046,ISIC_0070463.jpg,0.006733069,1
4055,ISIC_0070561.jpg,0.0071433918,1
4088,ISIC_0070830.jpg,0.0071740355,1
4115,ISIC_0071040.jpg,0.008845006,1
4119,ISIC_0071050.jpg,0.008188306,1
4136,ISIC_0071193.jpg,0.008994628,1
4149,ISIC_0071316.jpg,0.0067607625,1
4155,ISIC_0071367.jpg,0.007465104,1
4172,ISIC_0071537.jpg,0.0075000436,1
4174,ISIC_0071541.jpg,0.008316386,1
4187,ISIC_0071642.jpg,0.008230407,1
4209,ISIC_0071767.jpg,0.007863149,1
4221,ISIC_0071826.jpg,0.00990811,1
4268,ISIC_0072143.jpg,0.008594287,1
4276,ISIC_0072194.jpg,0.008081413,1
4278,ISIC_0072204.jpg,0.00899127,1
4295,ISIC_0072353.jpg,0.006998684,1
4305,ISIC_0072382.jpg,0.008239273,1
4309,ISIC_0072418.jpg,0.010548588,1
4332,ISIC_0072564.jpg,0.009557,1
4348,ISIC_0072654.jpg,0.008114863,1
4367,ISIC_0072826.jpg,0.0075131827,1
4377,ISIC_0072889.jpg,0.0075624785,1
